3.825442492961883545e-01,3.482841700315475464e-02,1.493552327156066895e-01,1.029611453413963318e-01,3.303109109401702881e-01
4.262333512306213379e-01,3.739431872963905334e-02,1.517710536718368530e-01,1.003788486123085022e-01,2.842224538326263428e-01
4.056545197963714600e-01,3.221328184008598328e-02,1.203172281384468079e-01,8.995957672595977783e-02,3.518553674221038818e-01
9.587721228599548340e-01,4.029134288430213928e-02,7.179415551945567131e-04,1.300696894759312272e-04,8.841951057547703385e-05
9.273732900619506836e-01,6.496242433786392212e-02,5.082805175334215164e-03,1.828460488468408585e-03,7.531308801844716072e-04
8.773630261421203613e-01,1.064487397670745850e-01,1.144604757428169250e-02,4.067688249051570892e-03,6.746080471202731133e-04
7.279504537582397461e-01,2.162604629993438721e-01,3.540654107928276062e-02,1.694786362349987030e-02,3.434713929891586304e-03
6.574414968490600586e-01,2.593397796154022217e-01,4.721007868647575378e-02,2.389011345803737640e-02,1.211856119334697723e-02
6.420899629592895508e-01,2.162898629903793335e-01,5.389434844255447388e-02,4.418943822383880615e-02,4.353639855980873108e-02
6.498624682426452637e-01,2.052924484014511108e-01,4.767248779535293579e-02,4.305698722600936890e-02,5.411555245518684387e-02
6.453542113304138184e-01,2.256136983633041382e-01,6.211144104599952698e-02,4.718525335192680359e-02,1.973537355661392212e-02
6.527506709098815918e-01,1.923070102930068970e-01,7.656381279230117798e-02,6.156557425856590271e-02,1.681283488869667053e-02
9.930675029754638672e-01,6.362808868288993835e-03,5.345986573956906796e-04,2.289784060849342495e-05,1.214362600876484066e-05
9.827725887298583984e-01,1.435581035912036896e-02,2.421416807919740677e-03,3.124990034848451614e-04,1.376979344058781862e-04
9.565337896347045898e-01,3.254855051636695862e-02,8.040653541684150696e-03,2.192114945501089096e-03,6.849853671155869961e-04
9.183343648910522461e-01,6.903265416622161865e-02,9.019864723086357117e-03,3.318512346595525742e-03,2.946307940874248743e-04
9.204655885696411133e-01,6.414952874183654785e-02,1.061369758099317551e-02,4.355551674962043762e-03,4.156585491728037596e-04
8.780508637428283691e-01,9.153884649276733398e-02,2.211740240454673767e-02,7.403020747005939484e-03,8.898776723071932793e-04
8.613128066062927246e-01,9.730830043554306030e-02,2.863981947302818298e-02,1.084272097796201706e-02,1.896415720693767071e-03
8.914502859115600586e-01,9.321591258049011230e-02,1.176210492849349976e-02,3.444498637691140175e-03,1.272435765713453293e-04
8.012745976448059082e-01,1.779368370771408081e-01,1.600949466228485107e-02,4.712224937975406647e-03,6.688261782983317971e-05
9.624001383781433105e-01,3.725496679544448853e-02,1.880273921415209770e-04,1.465634413762018085e-04,1.036079538607737049e-05
9.240456819534301758e-01,7.399412989616394043e-02,1.423783483915030956e-03,5.165564944036304951e-04,1.987420364457648247e-05
8.405319452285766602e-01,1.507313996553421021e-01,7.060974370688199997e-03,1.529019558802247047e-03,1.466608518967404962e-04
8.100280165672302246e-01,1.724175959825515747e-01,1.481050718575716019e-02,2.368567045778036118e-03,3.752342017833143473e-04
7.860261797904968262e-01,1.800514310598373413e-01,3.129185736179351807e-02,1.792872673831880093e-03,8.377100457437336445e-04
7.664014697074890137e-01,2.026367783546447754e-01,2.941012196242809296e-02,7.865853840485215187e-04,7.650522748008370399e-04
7.570472359657287598e-01,2.130285352468490601e-01,2.832974307239055634e-02,6.839928682893514633e-04,9.104891214519739151e-04
7.846140861511230469e-01,1.946267187595367432e-01,1.900630630552768707e-02,1.402158639393746853e-03,3.507448127493262291e-04
7.594188451766967773e-01,2.348981201648712158e-01,5.002312362194061279e-03,6.758991512469947338e-04,4.761736363434465602e-06
3.801921308040618896e-01,5.678503513336181641e-01,5.110288038849830627e-02,8.471792098134756088e-04,7.473642654076684266e-06
2.205892205238342285e-01,5.999821424484252930e-01,1.643851399421691895e-01,1.400430407375097275e-02,1.039145747199654579e-03
8.567778021097183228e-02,5.368974208831787109e-01,3.001199066638946533e-01,7.076154649257659912e-02,6.543325725942850113e-03
5.254386737942695618e-02,4.384343922138214111e-01,3.662534654140472412e-01,1.331565678119659424e-01,9.611690416932106018e-03
2.360660955309867859e-02,2.985572814941406250e-01,4.557007253170013428e-01,2.099239975214004517e-01,1.221128925681114197e-02
6.928097456693649292e-02,3.522007763385772705e-01,3.973011970520019531e-01,1.708314269781112671e-01,1.038558781147003174e-02
1.019335910677909851e-01,4.234314560890197754e-01,3.677276670932769775e-01,1.032121628522872925e-01,3.695081919431686401e-03
1.365205496549606323e-01,6.153913140296936035e-01,2.234073281288146973e-01,2.458092011511325836e-02,9.988308738684281707e-05
2.283872365951538086e-01,6.787873506546020508e-01,8.302743732929229736e-02,9.780475869774818420e-03,1.754506229190155864e-05
5.224065184593200684e-01,3.667986989021301270e-01,9.679620712995529175e-02,1.080060657113790512e-02,3.198002465069293976e-03
2.185891866683959961e-01,4.194196164608001709e-01,2.353907078504562378e-01,8.888559788465499878e-02,3.771488741040229797e-02
1.046065762639045715e-01,3.873407542705535889e-01,2.870576083660125732e-01,1.511858254671096802e-01,6.980919092893600464e-02
7.373412698507308960e-02,3.256070017814636230e-01,3.376771211624145508e-01,1.697620451450347900e-01,9.321971982717514038e-02
4.025923460721969604e-02,3.384539783000946045e-01,4.649812579154968262e-01,1.357641816139221191e-01,2.054125256836414337e-02
2.255244366824626923e-02,3.028751909732818604e-01,4.535952806472778320e-01,1.796541213989257812e-01,4.132293164730072021e-02
2.056337334215641022e-02,3.572865724563598633e-01,4.527930617332458496e-01,1.461713314056396484e-01,2.318568155169487000e-02
4.595956951379776001e-02,4.217512607574462891e-01,4.429627954959869385e-01,7.928287237882614136e-02,1.004358381032943726e-02
7.723266631364822388e-02,5.833090543746948242e-01,3.078901469707489014e-01,3.032838553190231323e-02,1.239768695086240768e-03
7.709714174270629883e-01,2.120850682258605957e-01,1.562124770134687424e-02,1.291642081923782825e-03,3.057513094972819090e-05
5.297626256942749023e-01,2.849492430686950684e-01,1.336355656385421753e-01,4.481719434261322021e-02,6.835415959358215332e-03
3.574005663394927979e-01,2.047735303640365601e-01,1.926727741956710815e-01,1.722966134548187256e-01,7.285647094249725342e-02
3.403196036815643311e-01,1.101037934422492981e-01,1.656216382980346680e-01,1.810730546712875366e-01,2.028819322586059570e-01
3.477199673652648926e-01,1.098050624132156372e-01,1.364960521459579468e-01,1.618393659591674805e-01,2.441396117210388184e-01
3.541443049907684326e-01,9.518142044544219971e-02,1.132654920220375061e-01,1.602691411972045898e-01,2.771396338939666748e-01
2.751556038856506348e-01,8.244638144969940186e-02,1.308223754167556763e-01,2.017390280961990356e-01,3.098365962505340576e-01
4.007541239261627197e-01,1.089678555727005005e-01,1.933200955390930176e-01,1.619293391704559326e-01,1.350285708904266357e-01
4.039504826068878174e-01,2.497285753488540649e-01,2.207823842763900757e-01,9.763604402542114258e-02,2.790250815451145172e-02
7.976658940315246582e-01,1.814572215080261230e-01,1.862655952572822571e-02,2.184799872338771820e-03,6.565432704519480467e-05
6.284382343292236328e-01,2.864985167980194092e-01,6.735785305500030518e-02,1.598658785223960876e-02,1.718811574392020702e-03
4.030736684799194336e-01,2.996002435684204102e-01,1.628710478544235229e-01,9.056517481803894043e-02,4.388981685042381287e-02
1.710511147975921631e-01,2.310456782579421997e-01,2.195654660463333130e-01,2.216735184192657471e-01,1.566641777753829956e-01
1.121050715446472168e-01,1.997873932123184204e-01,2.274024188518524170e-01,2.413443177938461304e-01,2.193608283996582031e-01
1.110330820083618164e-01,2.073571383953094482e-01,2.378259152173995972e-01,2.359441518783569336e-01,2.078397125005722046e-01
1.381092965602874756e-01,2.141757905483245850e-01,2.176013737916946411e-01,2.107595503330230713e-01,2.193539142608642578e-01
1.732490658760070801e-01,3.598438203334808350e-01,2.465187311172485352e-01,1.690416783094406128e-01,5.134667456150054932e-02
5.116949677467346191e-01,3.791088759899139404e-01,8.068117499351501465e-02,2.428630180656909943e-02,4.228672012686729431e-03
9.216488003730773926e-01,7.156093418598175049e-02,6.456855218857526779e-03,2.920026599895209074e-04,4.137061114306561649e-05
7.817701101303100586e-01,1.645304262638092041e-01,3.909317404031753540e-02,8.768515661358833313e-03,5.837740842252969742e-03
5.686773061752319336e-01,1.488754004240036011e-01,1.379010975360870361e-01,8.215788006782531738e-02,6.238829717040061951e-02
4.876693487167358398e-01,5.198322981595993042e-02,1.347491145133972168e-01,1.746472716331481934e-01,1.509510278701782227e-01
3.789134025573730469e-01,3.196761384606361389e-02,1.422515362501144409e-01,2.476217299699783325e-01,1.992456316947937012e-01
2.917681932449340820e-01,3.637890890240669250e-02,1.480299681425094604e-01,2.730847597122192383e-01,2.507381439208984375e-01
2.344000786542892456e-01,5.588711053133010864e-02,1.637731194496154785e-01,2.799891531467437744e-01,2.659505009651184082e-01
2.692369222640991211e-01,2.425295710563659668e-01,2.550443708896636963e-01,1.700458973646163940e-01,6.314324587583541870e-02
4.856212437152862549e-01,3.299376964569091797e-01,1.384996920824050903e-01,3.601698204874992371e-02,9.924454614520072937e-03
7.702541947364807129e-01,2.198602110147476196e-01,9.329047985374927521e-03,5.524619482457637787e-04,4.048791652166983113e-06
4.686222374439239502e-01,3.693784475326538086e-01,1.199434325098991394e-01,3.810463473200798035e-02,3.951270598918199539e-03
4.481865093111991882e-02,1.336748600006103516e-01,3.173599541187286377e-01,3.418673276901245117e-01,1.622791737318038940e-01
1.878231996670365334e-03,5.482814740389585495e-03,6.677576154470443726e-02,3.039312362670898438e-01,6.219319701194763184e-01
4.059585626237094402e-04,8.559387642890214920e-04,1.801739260554313660e-02,1.573875099420547485e-01,8.233332037925720215e-01
2.101257705362513661e-04,1.145974500104784966e-03,1.604096032679080963e-02,1.507690101861953735e-01,8.318339586257934570e-01
1.310564402956515551e-04,1.979968277737498283e-03,2.714956551790237427e-02,1.811418831348419189e-01,7.895975112915039062e-01
7.901308708824217319e-04,5.937650054693222046e-02,2.355056256055831909e-01,3.721711635589599609e-01,3.321565687656402588e-01
6.206173449754714966e-02,4.732657372951507568e-01,3.344930410385131836e-01,1.186018288135528564e-01,1.157773938030004501e-02
9.997771382331848145e-01,2.227076765848323703e-04,1.338468820222260547e-07,3.774726919925086577e-10,8.460645378738362865e-12
9.998537302017211914e-01,1.462070649722591043e-04,1.261777438088529379e-08,2.133353216304811895e-11,4.941219417138598136e-13
9.995614886283874512e-01,4.383606719784438610e-04,8.227347336742241168e-08,1.236233615475867964e-10,4.167214316674883179e-12
9.996967315673828125e-01,3.033517568837851286e-04,1.893981149692081090e-08,1.606368683904069172e-11,5.140384103617667844e-13
9.997246861457824707e-01,2.753318985924124718e-04,1.145210681841035694e-08,5.081503794135411312e-12,1.568619095292794752e-13
9.987608194351196289e-01,1.239005359821021557e-03,1.897297465802694205e-07,3.858488251129443825e-10,1.170463812677491333e-11
9.979218840599060059e-01,2.077347831800580025e-03,7.978965754773525987e-07,3.033630679993848389e-09,9.484196067388594997e-11
9.986941218376159668e-01,1.304799690842628479e-03,1.085273879652959295e-06,2.940556687036632866e-09,3.419152808104009011e-11
9.982233643531799316e-01,1.774016651324927807e-03,2.604424480523448437e-06,5.862343943618952835e-09,1.451847149447349494e-11
9.317492842674255371e-01,6.821276247501373291e-02,2.898343336710240692e-05,8.943447937781456858e-06,7.744430874367935758e-09
7.016656398773193359e-01,2.915759682655334473e-01,3.904619952663779259e-03,2.786494093015789986e-03,6.724486593157052994e-05
5.053852796554565430e-01,4.205386936664581299e-01,3.781383112072944641e-02,3.364242613315582275e-02,2.619828330352902412e-03
1.552260816097259521e-01,3.098515868186950684e-01,2.741546630859375000e-01,2.150360941886901855e-01,4.573159292340278625e-02
4.645164683461189270e-02,1.306132227182388306e-01,2.898326814174652100e-01,3.235957920551300049e-01,2.095065861940383911e-01
3.852307051420211792e-02,9.532844275236129761e-02,2.962727248668670654e-01,3.598354458808898926e-01,2.100403308868408203e-01
2.259993180632591248e-02,7.309449464082717896e-02,2.882041037082672119e-01,3.955695629119873047e-01,2.205318659543991089e-01
4.699943587183952332e-02,2.655856311321258545e-01,4.444250762462615967e-01,2.286171913146972656e-01,1.437264680862426758e-02
1.253217160701751709e-01,7.944157123565673828e-01,6.520266085863113403e-02,1.504646893590688705e-02,1.340742437605513260e-05
4.694124758243560791e-01,4.730909764766693115e-01,5.688991770148277283e-02,6.059988518245518208e-04,6.832991061855864245e-07
2.038323134183883667e-01,5.297511219978332520e-01,2.481456696987152100e-01,1.826088689267635345e-02,9.989406862587202340e-06
1.032665818929672241e-01,5.098609328269958496e-01,3.551751971244812012e-01,3.169589489698410034e-02,1.412519395671552047e-06
1.926113851368427277e-02,4.597810506820678711e-01,4.890392720699310303e-01,3.191833198070526123e-02,2.402705376880476251e-07
5.640510469675064087e-03,4.504175186157226562e-01,5.179292559623718262e-01,2.601271495223045349e-02,1.985016240269033005e-08
5.158461164683103561e-03,5.075502395629882812e-01,4.655845463275909424e-01,2.170679345726966858e-02,1.834561835778458772e-08
4.777878522872924805e-03,5.751436352729797363e-01,3.990841209888458252e-01,2.099438570439815521e-02,1.662272275382292719e-08
1.330181863158941269e-02,7.663685679435729980e-01,2.148780077695846558e-01,5.451587028801441193e-03,1.153188122771098278e-08
4.413232952356338501e-02,8.061997890472412109e-01,1.487747579813003540e-01,8.930623880587518215e-04,1.198000205704374821e-07
5.145829916000366211e-01,4.541256725788116455e-01,3.070699051022529602e-02,5.833616014569997787e-04,9.846921784628648311e-07
2.684586346149444580e-01,5.534009337425231934e-01,1.647885888814926147e-01,1.321528293192386627e-02,1.365754142170771956e-04
8.667282760143280029e-02,3.265947103500366211e-01,3.861780762672424316e-01,1.790288239717483521e-01,2.152562513947486877e-02
5.874977633357048035e-02,1.509133726358413696e-01,2.469848543405532837e-01,3.631319403648376465e-01,1.802200376987457275e-01
8.363613486289978027e-02,1.168352216482162476e-01,1.364923566579818726e-01,3.174440562725067139e-01,3.455922603607177734e-01
1.821230165660381317e-02,7.768595218658447266e-02,1.240204870700836182e-01,3.240010142326354980e-01,4.560802280902862549e-01
1.787965744733810425e-02,9.858556836843490601e-02,1.483897119760513306e-01,3.114807605743408203e-01,4.236642420291900635e-01
4.282308369874954224e-02,2.123546600341796875e-01,3.014151751995086670e-01,3.039662837982177734e-01,1.394407898187637329e-01
1.693513542413711548e-01,4.310037493705749512e-01,2.894635498523712158e-01,9.842601418495178223e-02,1.175539288669824600e-02
6.954899430274963379e-01,2.839746177196502686e-01,1.963098347187042236e-02,8.977003744803369045e-04,6.769699666619999334e-06
3.245764672756195068e-01,5.079571008682250977e-01,1.449374407529830933e-01,2.191335894167423248e-02,6.156954332254827023e-04
1.400286108255386353e-01,3.686882853507995605e-01,3.008389174938201904e-01,1.577818244695663452e-01,3.266233205795288086e-02
1.862911283969879150e-01,2.152186036109924316e-01,2.242988348007202148e-01,2.072701156139373779e-01,1.669213324785232544e-01
3.124107122421264648e-01,1.695279926061630249e-01,1.696783751249313354e-01,1.766586154699325562e-01,1.717242598533630371e-01
2.195274829864501953e-01,1.683222800493240356e-01,1.550637930631637573e-01,2.118218094110488892e-01,2.452646940946578979e-01
1.417678445577621460e-01,1.745346337556838989e-01,1.797692328691482544e-01,2.495958805084228516e-01,2.543324232101440430e-01
2.656794190406799316e-01,2.844783365726470947e-01,2.608835995197296143e-01,1.328631341457366943e-01,5.609549209475517273e-02
3.835086226463317871e-01,4.171011447906494141e-01,1.601343452930450439e-01,3.587688133120536804e-02,3.379026660695672035e-03
5.729672908782958984e-01,4.095205962657928467e-01,1.722403801977634430e-02,2.873003249987959862e-04,7.264830514941422734e-07
2.636261582374572754e-01,5.624275207519531250e-01,1.582046151161193848e-01,1.545968186110258102e-02,2.820186782628297806e-04
5.494986847043037415e-02,3.571919798851013184e-01,3.977347910404205322e-01,1.719090342521667480e-01,1.821436733007431030e-02
1.674437709152698517e-02,1.213098689913749695e-01,2.520802915096282959e-01,4.112522304058074951e-01,1.986132115125656128e-01
1.504929270595312119e-02,6.896043568849563599e-02,1.434369981288909912e-01,3.753998875617980957e-01,3.971534371376037598e-01
7.193779572844505310e-03,6.652609258890151978e-02,1.658025979995727539e-01,3.740753233432769775e-01,3.864022195339202881e-01
5.561843514442443848e-03,5.999473482370376587e-02,1.775842756032943726e-01,3.794380426406860352e-01,3.774211108684539795e-01
1.342831179499626160e-02,1.474124044179916382e-01,3.426776528358459473e-01,3.547937572002410889e-01,1.416878998279571533e-01
6.399314850568771362e-02,4.132730066776275635e-01,3.762057125568389893e-01,1.357659697532653809e-01,1.076218951493501663e-02
8.390409350395202637e-01,1.595637798309326172e-01,1.257171039469540119e-03,1.305347395827993751e-04,7.624351837876019999e-06
5.317735075950622559e-01,3.049330115318298340e-01,5.985490605235099792e-02,6.125340983271598816e-02,4.218519851565361023e-02
6.399362534284591675e-02,5.646530538797378540e-02,1.683858484029769897e-01,2.917491197586059570e-01,4.194061160087585449e-01
2.159121632575988770e-02,1.909504272043704987e-02,1.217406168580055237e-01,2.862048745155334473e-01,5.513682365417480469e-01
2.454768400639295578e-03,4.304733127355575562e-03,3.609859198331832886e-02,2.106866985559463501e-01,7.464552521705627441e-01
5.210009403526782990e-03,3.315506968647241592e-03,1.845957711338996887e-02,1.440783739089965820e-01,8.289365172386169434e-01
3.518485929816961288e-03,3.965738695114850998e-03,2.839723601937294006e-02,1.830540448427200317e-01,7.810645103454589844e-01
4.296836443245410919e-03,2.361033111810684204e-02,1.570359170436859131e-01,3.475389182567596436e-01,4.675180315971374512e-01
5.268521606922149658e-02,1.789648681879043579e-01,3.617310523986816406e-01,2.795549333095550537e-01,1.270639598369598389e-01
8.892526030540466309e-01,1.100090220570564270e-01,7.185436552390456200e-04,1.942871858773287386e-05,3.551062945916783065e-07
5.860484242439270020e-01,3.749801516532897949e-01,3.450336679816246033e-02,4.169464111328125000e-03,2.985880710184574127e-04
5.362691357731819153e-02,4.212114214897155762e-01,3.419535458087921143e-01,1.609060615301132202e-01,2.230202220380306244e-02
9.390276856720447540e-03,1.610836237668991089e-01,3.339837491512298584e-01,3.798406720161437988e-01,1.157017126679420471e-01
4.890794865787029266e-03,1.244046017527580261e-01,2.832688689231872559e-01,3.591549694538116455e-01,2.282807230949401855e-01
8.330811397172510624e-04,2.054926566779613495e-02,9.387686848640441895e-02,4.100993275642395020e-01,4.746414422988891602e-01
3.988608368672430515e-04,1.770101860165596008e-02,1.105528101325035095e-01,3.853235244750976562e-01,4.860237240791320801e-01
3.423157613724470139e-03,2.773567736148834229e-01,4.738800823688507080e-01,2.107659280300140381e-01,3.457397222518920898e-02
2.879766374826431274e-02,7.596600651741027832e-01,1.965881884098052979e-01,1.453030761331319809e-02,4.236848908476531506e-04
9.423228502273559570e-01,5.753465741872787476e-02,1.421474735252559185e-04,3.047268251066270750e-07,4.818972998421600096e-10
8.026493787765502930e-01,1.944610178470611572e-01,2.834732411429286003e-03,5.410870289779268205e-05,7.511532089665706735e-07
7.086461186408996582e-01,2.776398062705993652e-01,1.322240382432937622e-02,4.645987064577639103e-04,2.710998705879319459e-05
7.204309701919555664e-01,2.676332294940948486e-01,1.155929081141948700e-02,3.319358802400529385e-04,4.455587986740283668e-05
7.230563163757324219e-01,2.711829543113708496e-01,5.650170613080263138e-03,9.241690713679417968e-05,1.806709769880399108e-05
7.978137731552124023e-01,1.999988257884979248e-01,2.169967861846089363e-03,1.549090120533946902e-05,1.980773049581330270e-06
8.044924736022949219e-01,1.943298876285552979e-01,1.173006370663642883e-03,4.096043539902893826e-06,4.583137638292100746e-07
8.130325675010681152e-01,1.863621771335601807e-01,5.994687671773135662e-04,5.442444944492308423e-06,4.040292651552590542e-07
